Year,Country of origin,Country of origin (ISO),Country of asylum,Country of asylum (ISO),applied
2020,Bangladesh,BGD,Switzerland,CHE,5
2020,Bangladesh,BGD,Tunisia,TUN,8
2020,Bangladesh,BGD,Ukraine,UKR,14
2020,Bangladesh,BGD,Ukraine,UKR,5
2020,Bangladesh,BGD,Uruguay,URY,89
2020,Bangladesh,BGD,United States of America,USA,257
2020,Bangladesh,BGD,United States of America,USA,704
2020,Bangladesh,BGD,United States of America,USA,379
2020,Bahamas,BHS,Canada,CAN,266
2020,Bahamas,BHS,United States of America,USA,11
2020,Bahamas,BHS,United States of America,USA,10
2020,Bahamas,BHS,United States of America,USA,18
2020,Bhutan,BTN,Australia,AUS,5
2020,Bhutan,BTN,United States of America,USA,17
2020,Bhutan,BTN,United States of America,USA,10
2020,Bhutan,BTN,United States of America,USA,8
2020,Burkina Faso,BFA,Algeria,DZA,5
2020,Burkina Faso,BFA,Belgium,BEL,22
2020,Burkina Faso,BFA,Belgium,BEL,8
2020,Burkina Faso,BFA,Brazil,BRA,16
2020,Burkina Faso,BFA,Canada,CAN,31
2020,Burkina Faso,BFA,Cameroon,CMR,12
2020,Burkina Faso,BFA,Costa Rica,CRI,5
2020,Burkina Faso,BFA,France,FRA,78
2020,Burkina Faso,BFA,France,FRA,206
2020,Burkina Faso,BFA,France,FRA,7
2020,Burkina Faso,BFA,France,FRA,13
2020,Burkina Faso,BFA,United Kingdom of Great Britain and Northern Ireland,GBR,5
2020,Burkina Faso,BFA,Germany,DEU,65
2020,Burkina Faso,BFA,Germany,DEU,19
2020,Burkina Faso,BFA,Greece,GRC,7
2020,Burkina Faso,BFA,Greece,GRC,16
2020,Burkina Faso,BFA,Greece,GRC,5
2020,Burkina Faso,BFA,Cote d'Ivoire,CIV,5
2020,Burkina Faso,BFA,Italy,ITA,29
2020,Burkina Faso,BFA,Italy,ITA,61
2020,Burkina Faso,BFA,Rep. of Korea,KOR,6
2020,Burkina Faso,BFA,Liberia,LBR,5
2020,Burkina Faso,BFA,Libya,LBY,5
2020,Burkina Faso,BFA,Mauritania,MRT,14
2020,Burkina Faso,BFA,Mexico,MEX,15
2020,Burkina Faso,BFA,Morocco,MAR,5
2020,Burkina Faso,BFA,Morocco,MAR,12
2020,Burkina Faso,BFA,Malta,MLT,10
2020,Burkina Faso,BFA,Netherlands,NLD,8
2020,Burkina Faso,BFA,Netherlands,NLD,5
2020,Burkina Faso,BFA,Spain,ESP,47
2020,Burkina Faso,BFA,Sweden,SWE,5
2020,Burkina Faso,BFA,Sweden,SWE,5
2020,Burkina Faso,BFA,Switzerland,CHE,6
2020,Burkina Faso,BFA,Tunisia,TUN,36
2020,Burkina Faso,BFA,United States of America,USA,68
2020,Burkina Faso,BFA,United States of America,USA,27
2020,Burkina Faso,BFA,United States of America,USA,117
2020,Belarus,BLR,Austria,AUT,24
2020,Belarus,BLR,Belgium,BEL,57
2020,Belarus,BLR,Belgium,BEL,15
2020,Belarus,BLR,Czechia,CZE,58
2020,Belarus,BLR,Czechia,CZE,7
2020,Belarus,BLR,Denmark,DNK,15
2020,Belarus,BLR,Finland,FIN,9
2020,Belarus,BLR,France,FRA,22
2020,Belarus,BLR,France,FRA,96
2020,Belarus,BLR,France,FRA,14
2020,Belarus,BLR,United Kingdom of Great Britain and Northern Ireland,GBR,26
2020,Belarus,BLR,Germany,DEU,142
2020,Belarus,BLR,Germany,DEU,25
2020,Belarus,BLR,Greece,GRC,5
2020,Belarus,BLR,Iceland,ISL,6
2020,Belarus,BLR,Ireland,IRL,5
2020,Belarus,BLR,Israel,ISR,165
2020,Belarus,BLR,Italy,ITA,25
2020,Belarus,BLR,Lithuania,LTU,81
2020,Belarus,BLR,Luxembourg,LUX,5
2020,Belarus,BLR,Luxembourg,LUX,7
2020,Belarus,BLR,Latvia,LVA,44
2020,Belarus,BLR,Netherlands,NLD,84
2020,Belarus,BLR,Netherlands,NLD,5
2020,Belarus,BLR,Norway,NOR,5
2020,Belarus,BLR,Poland,POL,25
2020,Belarus,BLR,Poland,POL,387
2020,Belarus,BLR,Spain,ESP,42
2020,Belarus,BLR,Sweden,SWE,51
2020,Belarus,BLR,Sweden,SWE,87
2020,Belarus,BLR,Sweden,SWE,24
2020,Belarus,BLR,Switzerland,CHE,30
2020,Belarus,BLR,Switzerland,CHE,5
2020,Belarus,BLR,Ukraine,UKR,28
2020,Belarus,BLR,United States of America,USA,115
2020,Belarus,BLR,United States of America,USA,42
2020,Belarus,BLR,United States of America,USA,259
2020,Bolivia (Plurinational State of),BOL,Argentina,ARG,65
2020,Bolivia (Plurinational State of),BOL,Brazil,BRA,29
2020,Bolivia (Plurinational State of),BOL,France,FRA,5
2020,Bolivia (Plurinational State of),BOL,United Kingdom of Great Britain and Northern Ireland,GBR,6
2020,Bolivia (Plurinational State of),BOL,United Kingdom of Great Britain and Northern Ireland,GBR,10
2020,Bolivia (Plurinational State of),BOL,Ireland,IRL,5
2020,Bolivia (Plurinational State of),BOL,Ireland,IRL,14
2020,Bolivia (Plurinational State of),BOL,Italy,ITA,7
2020,Bolivia (Plurinational State of),BOL,Mexico,MEX,10
2020,Bolivia (Plurinational State of),BOL,Paraguay,PRY,5
2020,Bolivia (Plurinational State of),BOL,Peru,PER,5
2020,Bolivia (Plurinational State of),BOL,Spain,ESP,122
2020,Bolivia (Plurinational State of),BOL,Sweden,SWE,14
2020,Bolivia (Plurinational State of),BOL,Sweden,SWE,8
2020,Bolivia (Plurinational State of),BOL,Sweden,SWE,6
2020,Bolivia (Plurinational State of),BOL,United States of America,USA,9
2020,Bolivia (Plurinational State of),BOL,United States of America,USA,19
2020,Bolivia (Plurinational State of),BOL,United States of America,USA,37
2020,Botswana,BWA,United Kingdom of Great Britain and Northern Ireland,GBR,5
2020,Botswana,BWA,United Kingdom of Great Britain and Northern Ireland,GBR,31
2020,Botswana,BWA,Ireland,IRL,5
2020,Botswana,BWA,Ireland,IRL,7
2020,Brazil,BRA,Argentina,ARG,5
2020,Brazil,BRA,Australia,AUS,6
2020,Brazil,BRA,Australia,AUS,76
2020,Brazil,BRA,Belgium,BEL,429
2020,Brazil,BRA,Canada,CAN,49
2020,Brazil,BRA,Canada,CAN,131
2020,Brazil,BRA,Costa Rica,CRI,5
2020,Brazil,BRA,Denmark,DNK,5
2020,Brazil,BRA,France,FRA,13
2020,Brazil,BRA,France,FRA,56
2020,Brazil,BRA,United Kingdom of Great Britain and Northern Ireland,GBR,13
2020,Brazil,BRA,United Kingdom of Great Britain and Northern Ireland,GBR,205
2020,Brazil,BRA,United Kingdom of Great Britain and Northern Ireland,GBR,8
2020,Brazil,BRA,Germany,DEU,23
2020,Brazil,BRA,Greece,GRC,5
2020,Brazil,BRA,Ireland,IRL,47
2020,Brazil,BRA,Ireland,IRL,72
2020,Brazil,BRA,Italy,ITA,5
2020,Brazil,BRA,Italy,ITA,206
2020,Brazil,BRA,Rep. of Korea,KOR,15
2020,Brazil,BRA,Mexico,MEX,372
2020,Brazil,BRA,Netherlands,NLD,19
2020,Brazil,BRA,New Zealand,NZL,6
2020,Brazil,BRA,Portugal,PRT,7
2020,Brazil,BRA,Spain,ESP,801
2020,Brazil,BRA,Sweden,SWE,14
2020,Brazil,BRA,Sweden,SWE,14
2020,Brazil,BRA,Switzerland,CHE,8
2020,Brazil,BRA,Uruguay,URY,5
2020,Brazil,BRA,United States of America,USA,393
2020,Brazil,BRA,United States of America,USA,3432
2020,Brazil,BRA,United States of America,USA,1161
2020,Brunei Darussalam,BRN,Australia,AUS,5
2020,Bosnia and Herzegovina,BIH,Austria,AUT,11
2020,Bosnia and Herzegovina,BIH,Belgium,BEL,25
2020,Bosnia and Herzegovina,BIH,Belgium,BEL,9
2020,Bosnia and Herzegovina,BIH,Canada,CAN,5
2020,Bosnia and Herzegovina,BIH,France,FRA,170
2020,Bosnia and Herzegovina,BIH,France,FRA,657
2020,Bosnia and Herzegovina,BIH,France,FRA,26
2020,Bosnia and Herzegovina,BIH,France,FRA,88
2020,Bosnia and Herzegovina,BIH,Germany,DEU,177
2020,Bosnia and Herzegovina,BIH,Germany,DEU,224
2020,Bosnia and Herzegovina,BIH,Italy,ITA,5
2020,Bosnia and Herzegovina,BIH,Italy,ITA,41
2020,Bosnia and Herzegovina,BIH,Netherlands,NLD,11
2020,Bosnia and Herzegovina,BIH,Netherlands,NLD,5
2020,Bosnia and Herzegovina,BIH,Slovenia,SVN,5
2020,Bosnia and Herzegovina,BIH,Sweden,SWE,41
2020,Bosnia and Herzegovina,BIH,Sweden,SWE,30
2020,Bosnia and Herzegovina,BIH,Sweden,SWE,16
2020,Bosnia and Herzegovina,BIH,Switzerland,CHE,15
2020,Bosnia and Herzegovina,BIH,Switzerland,CHE,9
2020,Bosnia and Herzegovina,BIH,United States of America,USA,14
2020,Bosnia and Herzegovina,BIH,United States of America,USA,13
2020,Bosnia and Herzegovina,BIH,United States of America,USA,14
2020,Bulgaria,BGR,Belgium,BEL,5
2020,Bulgaria,BGR,Germany,DEU,7
2020,Bulgaria,BGR,Poland,POL,5
2020,Bulgaria,BGR,United States of America,USA,16
2020,Bulgaria,BGR,United States of America,USA,22
2020,Belize,BLZ,Mexico,MEX,10
2020,Belize,BLZ,United States of America,USA,6
2020,Belize,BLZ,United States of America,USA,46
2020,Belize,BLZ,United States of America,USA,13
2020,Cambodia,KHM,Australia,AUS,25
2020,Cambodia,KHM,Australia,AUS,126
2020,Cambodia,KHM,Bahamas,BHS,6
2020,Cambodia,KHM,Canada,CAN,14
2020,Cambodia,KHM,France,FRA,17
2020,Cambodia,KHM,France,FRA,39
2020,Cambodia,KHM,France,FRA,5
2020,Cambodia,KHM,France,FRA,8
2020,Cambodia,KHM,Germany,DEU,6
2020,Cambodia,KHM,Rep. of Korea,KOR,27
2020,Cambodia,KHM,Malaysia,MYS,5
2020,Cambodia,KHM,Switzerland,CHE,5
2020,Cambodia,KHM,Thailand,THA,9
2020,Cambodia,KHM,Thailand,THA,71
2020,Cambodia,KHM,Thailand,THA,5
2020,Cambodia,KHM,United States of America,USA,25
2020,Cambodia,KHM,United States of America,USA,7
2020,Canada,CAN,United Kingdom of Great Britain and Northern Ireland,GBR,11
2020,Canada,CAN,Spain,ESP,7
2020,Canada,CAN,Sweden,SWE,5
2020,Canada,CAN,United States of America,USA,6
2020,Canada,CAN,United States of America,USA,5
2020,Central African Rep.,CAF,Algeria,DZA,26
2020,Central African Rep.,CAF,Belgium,BEL,13
2020,Central African Rep.,CAF,Benin,BEN,17
2020,Central African Rep.,CAF,Burkina Faso,BFA,15
2020,Central African Rep.,CAF,Chad,TCD,855
2020,Central African Rep.,CAF,Cameroon,CMR,17
2020,Central African Rep.,CAF,Cameroon,CMR,1083
2020,Central African Rep.,CAF,Cameroon,CMR,5
2020,Central African Rep.,CAF,Congo,COG,195
2020,Central African Rep.,CAF,France,FRA,155
2020,Central African Rep.,CAF,France,FRA,347
2020,Central African Rep.,CAF,France,FRA,31
2020,Central African Rep.,CAF,France,FRA,46
2020,Central African Rep.,CAF,United Kingdom of Great Britain and Northern Ireland,GBR,5
2020,Central African Rep.,CAF,Germany,DEU,6
2020,Central African Rep.,CAF,Ghana,GHA,15
2020,Central African Rep.,CAF,Cote d'Ivoire,CIV,71
2020,Central African Rep.,CAF,Italy,ITA,5
2020,Central African Rep.,CAF,Libya,LBY,5
2020,Central African Rep.,CAF,Mauritania,MRT,5
2020,Central African Rep.,CAF,Mauritania,MRT,55
2020,Central African Rep.,CAF,Mali,MLI,15
2020,Central African Rep.,CAF,Morocco,MAR,190
2020,Central African Rep.,CAF,Mozambique,MOZ,7
2020,Central African Rep.,CAF,Niger,NER,5
2020,Central African Rep.,CAF,Niger,NER,24
2020,Central African Rep.,CAF,Nigeria,NGA,413
2020,Central African Rep.,CAF,Senegal,SEN,62
2020,Central African Rep.,CAF,Spain,ESP,8
2020,Central African Rep.,CAF,Togo,TGO,107
2020,Central African Rep.,CAF,Togo,TGO,22
2020,Central African Rep.,CAF,Tunisia,TUN,13
2020,Central African Rep.,CAF,United States of America,USA,5
2020,Central African Rep.,CAF,United States of America,USA,8
2020,Central African Rep.,CAF,Zambia,ZMB,5
2020,Chad,TCD,Algeria,DZA,15
2020,Chad,TCD,Egypt,EGY,5
2020,Chad,TCD,Egypt,EGY,10
2020,Chad,TCD,Belgium,BEL,17
2020,Chad,TCD,Belgium,BEL,5
2020,Chad,TCD,Canada,CAN,20
2020,Chad,TCD,Canada,CAN,6
2020,Chad,TCD,Canada,CAN,39
2020,Chad,TCD,Cameroon,CMR,46
2020,Chad,TCD,Cameroon,CMR,56
2020,Chad,TCD,Dem. Rep. of the Congo,COD,5
2020,Chad,TCD,France,FRA,292
2020,Chad,TCD,France,FRA,777
2020,Chad,TCD,France,FRA,76
2020,Chad,TCD,France,FRA,107
2020,Chad,TCD,United Kingdom of Great Britain and Northern Ireland,GBR,9
2020,Chad,TCD,United Kingdom of Great Britain and Northern Ireland,GBR,140
2020,Chad,TCD,Germany,DEU,38
2020,Chad,TCD,Germany,DEU,13
2020,Chad,TCD,Ghana,GHA,7
2020,Chad,TCD,Cote d'Ivoire,CIV,5
2020,Chad,TCD,Italy,ITA,32
2020,Chad,TCD,Libya,LBY,21
2020,Chad,TCD,Luxembourg,LUX,5
2020,Chad,TCD,Mauritania,MRT,5
2020,Chad,TCD,Morocco,MAR,10
2020,Chad,TCD,Malta,MLT,27
2020,Chad,TCD,Netherlands,NLD,11
2020,Chad,TCD,Niger,NER,12
2020,Chad,TCD,Niger,NER,625
2020,Chad,TCD,Nigeria,NGA,5
2020,Chad,TCD,Philippines,PHL,5
2020,Chad,TCD,Spain,ESP,5
2020,Chad,TCD,Switzerland,CHE,5
2020,Chad,TCD,Switzerland,CHE,30
2020,Chad,TCD,Tunisia,TUN,13
2020,Chad,TCD,United States of America,USA,8
2020,Chad,TCD,United States of America,USA,26
2020,China,CHN,Egypt,EGY,5
2020,China,CHN,Australia,AUS,3135
2020,China,CHN,Australia,AUS,2296
2020,China,CHN,Austria,AUT,96
2020,China,CHN,Belgium,BEL,22
2020,China,CHN,Belgium,BEL,51
2020,China,CHN,Brazil,BRA,536
2020,China,CHN,Bulgaria,BGR,5
2020,China,CHN,Canada,CAN,215
2020,China,CHN,Canada,CAN,50
2020,China,CHN,Canada,CAN,279
2020,China,CHN,Costa Rica,CRI,60
2020,China,CHN,Czechia,CZE,5
2020,China,CHN,Czechia,CZE,5
2020,China,CHN,Denmark,DNK,5
2020,China,CHN,Finland,FIN,15
2020,China,CHN,France,FRA,334
2020,China,CHN,France,FRA,1067
2020,China,CHN,France,FRA,8
2020,China,CHN,France,FRA,21
2020,China,CHN,United Kingdom of Great Britain and Northern Ireland,GBR,83
2020,China,CHN,United Kingdom of Great Britain and Northern Ireland,GBR,829
2020,China,CHN,United Kingdom of Great Britain and Northern Ireland,GBR,8
2020,China,CHN,Georgia,GEO,7
2020,China,CHN,Germany,DEU,251
2020,China,CHN,Germany,DEU,89
2020,China,CHN,Greece,GRC,59
2020,China,CHN,Greece,GRC,63
2020,China,CHN,Greece,GRC,7
2020,China,CHN,Croatia,HRV,5
2020,China,CHN,Iceland,ISL,5
2020,China,CHN,Ireland,IRL,11
2020,China,CHN,Ireland,IRL,28
2020,China,CHN,Israel,ISR,88
2020,China,CHN,Italy,ITA,9
2020,China,CHN,Italy,ITA,143
2020,China,CHN,Rep. of Korea,KOR,311
2020,China,CHN,Liechtenstein,LIE,5
2020,China,CHN,Latvia,LVA,5
2020,China,CHN,Mexico,MEX,17
2020,China,CHN,Netherlands,NLD,60
2020,China,CHN,Netherlands,NLD,11
2020,China,CHN,Norway,NOR,13
2020,China,CHN,Norway,NOR,14
2020,China,CHN,New Zealand,NZL,60
2020,China,CHN,Poland,POL,5
2020,China,CHN,Portugal,PRT,5
2020,China,CHN,Romania,ROU,7
2020,China,CHN,Russian Federation,RUS,901
2020,China,CHN,Spain,ESP,77
2020,China,CHN,Serbia and Kosovo: S/RES/1244 (1999),SRB,5
2020,China,CHN,Slovakia,SVK,5
2020,China,CHN,Sweden,SWE,29
2020,China,CHN,Sweden,SWE,17
2020,China,CHN,Sweden,SWE,5
2020,China,CHN,Switzerland,CHE,125
2020,China,CHN,Switzerland,CHE,5
2020,China,CHN,Thailand,THA,18
2020,China,CHN,Trinidad and Tobago,TTO,48
2020,China,CHN,United States of America,USA,2431
2020,China,CHN,United States of America,USA,1352
2020,China,CHN,United States of America,USA,8792
2020,Chile,CHL,Australia,AUS,5
2020,Chile,CHL,Australia,AUS,31
2020,Chile,CHL,Belgium,BEL,5
2020,Chile,CHL,Belgium,BEL,5
2020,Chile,CHL,Brazil,BRA,15
2020,Chile,CHL,Canada,CAN,138
2020,Chile,CHL,Costa Rica,CRI,7
2020,Chile,CHL,Denmark,DNK,5
2020,Chile,CHL,France,FRA,7
2020,Chile,CHL,France,FRA,16
2020,Chile,CHL,United Kingdom of Great Britain and Northern Ireland,GBR,9
2020,Chile,CHL,Germany,DEU,5
2020,Chile,CHL,Iceland,ISL,5
2020,Chile,CHL,Italy,ITA,17
2020,Chile,CHL,Rep. of Korea,KOR,5
2020,Chile,CHL,Lithuania,LTU,5
2020,Chile,CHL,Mexico,MEX,808
2020,Chile,CHL,Netherlands,NLD,5
2020,Chile,CHL,New Zealand,NZL,5
2020,Chile,CHL,Peru,PER,5
2020,Chile,CHL,Poland,POL,5
2020,Chile,CHL,Spain,ESP,189
2020,Chile,CHL,Sweden,SWE,76
2020,Chile,CHL,Sweden,SWE,60
2020,Chile,CHL,Uruguay,URY,5
2020,Chile,CHL,United States of America,USA,21
2020,Chile,CHL,United States of America,USA,159
2020,Chile,CHL,United States of America,USA,58
2020,Cameroon,CMR,Algeria,DZA,27
2020,Cameroon,CMR,Algeria,DZA,162
2020,Cameroon,CMR,Egypt,EGY,5
2020,Cameroon,CMR,Australia,AUS,8
2020,Cameroon,CMR,Australia,AUS,5
2020,Cameroon,CMR,Austria,AUT,23
2020,Cameroon,CMR,Belgium,BEL,272
2020,Cameroon,CMR,Belgium,BEL,69
2020,Cameroon,CMR,Benin,BEN,17
2020,Cameroon,CMR,Belarus,BLR,8
2020,Cameroon,CMR,Brazil,BRA,22
2020,Cameroon,CMR,Bosnia and Herzegovina,BIH,8
2020,Cameroon,CMR,Canada,CAN,23
2020,Cameroon,CMR,Canada,CAN,121
2020,Cameroon,CMR,Chad,TCD,6
2020,Cameroon,CMR,China,CHN,168
2020,Cameroon,CMR,Congo,COG,5
2020,Cameroon,CMR,Dem. Rep. of the Congo,COD,5
2020,Cameroon,CMR,Cyprus,CYP,628
2020,Cameroon,CMR,Denmark,DNK,5
2020,Cameroon,CMR,Denmark,DNK,5
2020,Cameroon,CMR,Finland,FIN,31
2020,Cameroon,CMR,Finland,FIN,10
2020,Cameroon,CMR,France,FRA,424
2020,Cameroon,CMR,France,FRA,965
2020,Cameroon,CMR,France,FRA,27
2020,Cameroon,CMR,France,FRA,38
2020,Cameroon,CMR,United Kingdom of Great Britain and Northern Ireland,GBR,35
2020,Cameroon,CMR,United Kingdom of Great Britain and Northern Ireland,GBR,129
2020,Cameroon,CMR,Georgia,GEO,6
2020,Cameroon,CMR,Germany,DEU,477
2020,Cameroon,CMR,Germany,DEU,39
2020,Cameroon,CMR,Ghana,GHA,96
2020,Cameroon,CMR,Greece,GRC,171
2020,Cameroon,CMR,Greece,GRC,395
2020,Cameroon,CMR,Greece,GRC,23
2020,Cameroon,CMR,Guyana,GUY,5
2020,Cameroon,CMR,Cote d'Ivoire,CIV,8
2020,Cameroon,CMR,India,IND,23
2020,Cameroon,CMR,Indonesia,IDN,5
2020,Cameroon,CMR,Indonesia,IDN,7
2020,Cameroon,CMR,Ireland,IRL,5
2020,Cameroon,CMR,Ireland,IRL,10
2020,Cameroon,CMR,Israel,ISR,5
2020,Cameroon,CMR,Italy,ITA,16
2020,Cameroon,CMR,Italy,ITA,186
2020,Cameroon,CMR,Kenya,KEN,5
2020,Cameroon,CMR,Rep. of Korea,KOR,62
2020,Cameroon,CMR,Lebanon,LBN,11
2020,Cameroon,CMR,Luxembourg,LUX,6
2020,Cameroon,CMR,Luxembourg,LUX,15
2020,Cameroon,CMR,Mauritania,MRT,7
2020,Cameroon,CMR,Mauritania,MRT,40
2020,Cameroon,CMR,Mexico,MEX,50
2020,Cameroon,CMR,Malaysia,MYS,5
2020,Cameroon,CMR,Morocco,MAR,38
2020,Cameroon,CMR,Morocco,MAR,453
2020,Cameroon,CMR,Malta,MLT,44
2020,Cameroon,CMR,Namibia,NAM,7
2020,Cameroon,CMR,Netherlands,NLD,36
2020,Cameroon,CMR,Netherlands,NLD,5
2020,Cameroon,CMR,Niger,NER,7
2020,Cameroon,CMR,Niger,NER,76
2020,Cameroon,CMR,Nigeria,NGA,243
2020,Cameroon,CMR,Norway,NOR,5
2020,Cameroon,CMR,Norway,NOR,5
2020,Cameroon,CMR,Norway,NOR,5
2020,Cameroon,CMR,Philippines,PHL,13
2020,Cameroon,CMR,Poland,POL,5
2020,Cameroon,CMR,Portugal,PRT,16
2020,Cameroon,CMR,Romania,ROU,26
2020,Cameroon,CMR,Romania,ROU,9
2020,Cameroon,CMR,South Africa,ZAF,28
2020,Cameroon,CMR,South Africa,ZAF,19
2020,Cameroon,CMR,Russian Federation,RUS,13
2020,Cameroon,CMR,Spain,ESP,67
2020,Cameroon,CMR,Eswatini,SWZ,5
2020,Cameroon,CMR,Sweden,SWE,124
2020,Cameroon,CMR,Sweden,SWE,124
2020,Cameroon,CMR,Sweden,SWE,14
2020,Cameroon,CMR,Switzerland,CHE,41
2020,Cameroon,CMR,Switzerland,CHE,6
2020,Cameroon,CMR,Thailand,THA,13
2020,Cameroon,CMR,Togo,TGO,12
2020,Cameroon,CMR,Tunisia,TUN,168
2020,Cameroon,CMR,Ukraine,UKR,23
2020,Cameroon,CMR,Ukraine,UKR,7
2020,Cameroon,CMR,Uruguay,URY,5
2020,Cameroon,CMR,United States of America,USA,131
2020,Cameroon,CMR,United States of America,USA,1358
2020,Cameroon,CMR,United States of America,USA,350
2020,Cameroon,CMR,Zambia,ZMB,16
2020,Congo,COG,Egypt,EGY,5
2020,Congo,COG,Australia,AUS,5
2020,Congo,COG,Australia,AUS,5
2020,Congo,COG,Austria,AUT,7
2020,Congo,COG,Belgium,BEL,26
2020,Congo,COG,Belgium,BEL,5
2020,Congo,COG,Benin,BEN,5
2020,Congo,COG,Brazil,BRA,28
2020,Congo,COG,Canada,CAN,36
2020,Congo,COG,Dem. Rep. of the Congo,COD,6
2020,Congo,COG,Cyprus,CYP,30
2020,Congo,COG,France,FRA,460
2020,Congo,COG,France,FRA,647
2020,Congo,COG,France,FRA,31
2020,Congo,COG,France,FRA,41
2020,Congo,COG,United Kingdom of Great Britain and Northern Ireland,GBR,5
2020,Congo,COG,United Kingdom of Great Britain and Northern Ireland,GBR,23
2020,Congo,COG,Germany,DEU,29
2020,Congo,COG,Greece,GRC,22
2020,Congo,COG,Greece,GRC,62
2020,Congo,COG,Greece,GRC,5
2020,Congo,COG,Cote d'Ivoire,CIV,17
2020,Congo,COG,India,IND,14
2020,Congo,COG,Italy,ITA,15
2020,Congo,COG,Kenya,KEN,5
2020,Congo,COG,Libya,LBY,7
2020,Congo,COG,Mexico,MEX,48
2020,Congo,COG,Morocco,MAR,5
2020,Congo,COG,Morocco,MAR,16
2020,Congo,COG,Netherlands,NLD,17
2020,Congo,COG,Netherlands,NLD,6
2020,Congo,COG,Niger,NER,6
2020,Congo,COG,Philippines,PHL,8
2020,Congo,COG,Poland,POL,5
2020,Congo,COG,Portugal,PRT,5
2020,Congo,COG,Romania,ROU,5
2020,Congo,COG,South Africa,ZAF,13
2020,Congo,COG,Russian Federation,RUS,5
2020,Congo,COG,Senegal,SEN,5
2020,Congo,COG,Spain,ESP,5
2020,Congo,COG,Eswatini,SWZ,12
2020,Congo,COG,Sweden,SWE,19
2020,Congo,COG,Sweden,SWE,12
2020,Congo,COG,Switzerland,CHE,5
2020,Congo,COG,Togo,TGO,5
2020,Congo,COG,Togo,TGO,5
2020,Congo,COG,Tunisia,TUN,7
2020,Congo,COG,Ukraine,UKR,5
2020,Congo,COG,United States of America,USA,65
2020,Congo,COG,United States of America,USA,212
2020,Congo,COG,United States of America,USA,179
2020,Congo,COG,Zambia,ZMB,9
2020,Dem. Rep. of the Congo,COD,Algeria,DZA,16
2020,Dem. Rep. of the Congo,COD,Algeria,DZA,35
2020,Dem. Rep. of the Congo,COD,Egypt,EGY,5
2020,Dem. Rep. of the Congo,COD,Austria,AUT,41
2020,Dem. Rep. of the Congo,COD,Burundi,BDI,5585
2020,Dem. Rep. of the Congo,COD,Belgium,BEL,385
2020,Dem. Rep. of the Congo,COD,Belgium,BEL,39
2020,Dem. Rep. of the Congo,COD,Benin,BEN,22
2020,Dem. Rep. of the Congo,COD,Botswana,BWA,58
2020,Dem. Rep. of the Congo,COD,Brazil,BRA,22
2020,Dem. Rep. of the Congo,COD,Canada,CAN,137
2020,Dem. Rep. of the Congo,COD,Canada,CAN,5
2020,Dem. Rep. of the Congo,COD,Canada,CAN,276
2020,Dem. Rep. of the Congo,COD,Chad,TCD,8
2020,Dem. Rep. of the Congo,COD,China,CHN,8
2020,Dem. Rep. of the Congo,COD,Cameroon,CMR,15
2020,Dem. Rep. of the Congo,COD,Cameroon,CMR,18
2020,Dem. Rep. of the Congo,COD,Congo,COG,21
2020,Dem. Rep. of the Congo,COD,Costa Rica,CRI,9
2020,Dem. Rep. of the Congo,COD,Cyprus,CYP,382
2020,Dem. Rep. of the Congo,COD,Denmark,DNK,7
2020,Dem. Rep. of the Congo,COD,Denmark,DNK,6
2020,Dem. Rep. of the Congo,COD,Djibouti,DJI,9
2020,Dem. Rep. of the Congo,COD,Ethiopia,ETH,60
2020,Dem. Rep. of the Congo,COD,Finland,FIN,18
2020,Dem. Rep. of the Congo,COD,Finland,FIN,5
2020,Dem. Rep. of the Congo,COD,France,FRA,1564
2020,Dem. Rep. of the Congo,COD,France,FRA,3613
2020,Dem. Rep. of the Congo,COD,France,FRA,150
2020,Dem. Rep. of the Congo,COD,France,FRA,251
2020,Dem. Rep. of the Congo,COD,United Kingdom of Great Britain and Northern Ireland,GBR,20
2020,Dem. Rep. of the Congo,COD,United Kingdom of Great Britain and Northern Ireland,GBR,45
2020,Dem. Rep. of the Congo,COD,Georgia,GEO,5
2020,Dem. Rep. of the Congo,COD,Germany,DEU,192
2020,Dem. Rep. of the Congo,COD,Germany,DEU,19
2020,Dem. Rep. of the Congo,COD,Ghana,GHA,8
2020,Dem. Rep. of the Congo,COD,Greece,GRC,637
2020,Dem. Rep. of the Congo,COD,Greece,GRC,1849
2020,Dem. Rep. of the Congo,COD,Greece,GRC,80
2020,Dem. Rep. of the Congo,COD,Guinea,GIN,5
2020,Dem. Rep. of the Congo,COD,Croatia,HRV,5
2020,Dem. Rep. of the Congo,COD,Iceland,ISL,5
2020,Dem. Rep. of the Congo,COD,Cote d'Ivoire,CIV,14
2020,Dem. Rep. of the Congo,COD,India,IND,10
2020,Dem. Rep. of the Congo,COD,India,IND,36
2020,Dem. Rep. of the Congo,COD,Ireland,IRL,29
2020,Dem. Rep. of the Congo,COD,Ireland,IRL,34
2020,Dem. Rep. of the Congo,COD,Israel,ISR,5
2020,Dem. Rep. of the Congo,COD,Italy,ITA,40
2020,Dem. Rep. of the Congo,COD,Kenya,KEN,1411
2020,Dem. Rep. of the Congo,COD,Rep. of Korea,KOR,6
2020,Dem. Rep. of the Congo,COD,Libya,LBY,10
2020,Dem. Rep. of the Congo,COD,Lebanon,LBN,6
2020,Dem. Rep. of the Congo,COD,Lesotho,LSO,115
2020,Dem. Rep. of the Congo,COD,Luxembourg,LUX,5
